symbol,timestamp,open,high,low,close,volume,date
XXBTZUSD,1505952000,3863.1001,3916.8999,3578.0000,3623.8999,7093.6781,21/09/2017
XXBTZUSD,1506038400,3623.8999,3763.5000,3525.1001,3606.8000,5016.9007,22/09/2017
XXBTZUSD,1506124800,3599.7000,3830.3000,3570.1001,3789.0000,4144.0487,23/09/2017
XXBTZUSD,1506211200,3789.5000,3792.8999,3635.1001,3672.7000,2723.6117,24/09/2017
XXBTZUSD,1506297600,3670.0000,3976.8999,3670.0000,3924.0000,5156.3863,25/09/2017
XXBTZUSD,1506384000,3922.7000,3970.0000,3850.0000,3885.8999,4312.7806,26/09/2017
XXBTZUSD,1506470400,3886.3000,4240.0000,3870.1001,4213.7998,6850.5484,27/09/2017
XXBTZUSD,1506556800,4213.8999,4285.0000,4130.0000,4190.0000,5769.8169,28/09/2017
XXBTZUSD,1506643200,4195.3999,4224.7998,4025.0000,4157.1001,4264.4133,29/09/2017
XXBTZUSD,1506729600,4162.6001,4368.0000,4151.2002,4344.0000,3565.2594,30/09/2017
XXBTZUSD,1506816000,4343.8999,4391.0000,4250.0000,4383.7002,2721.3858,01/10/2017
XXBTZUSD,1506902400,4387.8999,4467.5000,4365.2002,4401.7002,3475.8709,02/10/2017
XXBTZUSD,1506988800,4401.6001,4430.2998,4240.0000,4309.0000,5346.3748,03/10/2017
XXBTZUSD,1507075200,4312.8999,4352.8999,4189.1001,4223.6001,3742.4587,04/10/2017
XXBTZUSD,1507161600,4222.2998,4372.0000,4154.8999,4324.2002,3422.4085,05/10/2017
XXBTZUSD,1507248000,4319.6001,4422.1001,4300.1001,4363.1001,3102.3235,06/10/2017
XXBTZUSD,1507334400,4363.1001,4440.0000,4318.5000,4432.0000,2320.4639,07/10/2017
XXBTZUSD,1507420800,4423.2002,4615.1001,4407.1001,4592.0000,4105.5172,08/10/2017
XXBTZUSD,1507507200,4594.3999,4875.0000,4555.0000,4772.1001,5241.1823,09/10/2017
XXBTZUSD,1507593600,4774.8999,4919.0000,4712.3999,4748.5000,5679.1799,10/10/2017
XXBTZUSD,1507680000,4745.3999,4878.0000,4710.2002,4822.6001,3619.2746,11/10/2017
XXBTZUSD,1507766400,4824.2002,5430.0000,4812.2002,5429.7002,7950.6666,12/10/2017
XXBTZUSD,1507852800,5429.7998,5854.3999,5380.1001,5640.0000,9222.1443,13/10/2017
XXBTZUSD,1507939200,5626.7002,5800.0000,5556.1001,5800.0000,3019.9465,14/10/2017
XXBTZUSD,1508025600,5800.0000,5840.3999,5462.1001,5680.0000,4536.3862,15/10/2017
XXBTZUSD,1508112000,5673.2002,5776.6001,5550.0000,5738.7998,3134.6207,16/10/2017
XXBTZUSD,1508198400,5738.7002,5759.8999,5535.1001,5606.5000,3462.5535,17/10/2017
XXBTZUSD,1508284800,5606.5000,5630.0000,5132.2998,5579.3999,6192.7896,18/10/2017
XXBTZUSD,1508371200,5590.0000,5731.2998,5534.0000,5695.2998,3450.4590,19/10/2017
XXBTZUSD,1508457600,5703.1001,6050.0000,5620.0000,5999.0000,4449.0333,20/10/2017
XXBTZUSD,1508544000,5990.2002,6180.0000,5920.8999,6043.0000,4430.9565,21/10/2017
XXBTZUSD,1508630400,6039.7998,6090.7998,5750.1001,5997.6001,3153.6741,22/10/2017
XXBTZUSD,1508716800,5987.5000,6054.0000,5700.1001,5902.7998,4732.9646,23/10/2017
XXBTZUSD,1508803200,5902.6001,5910.0000,5511.0000,5545.5000,5791.6319,24/10/2017
XXBTZUSD,1508889600,5545.5000,5777.7002,5400.0000,5762.7998,4900.5905,25/10/2017
XXBTZUSD,1508976000,5761.0000,5994.8999,5707.6001,5890.6001,3863.2621,26/10/2017
XXBTZUSD,1509062400,5891.2002,5994.0000,5710.0000,5793.7998,3109.0864,27/10/2017
XXBTZUSD,1509148800,5794.0000,5887.6001,5687.0000,5750.0000,2051.0648,28/10/2017
XXBTZUSD,1509235200,5750.0000,6209.8999,5684.7002,6130.0000,4183.9705,29/10/2017
XXBTZUSD,1509321600,6135.7998,6232.3999,6032.7998,6124.5000,2817.1366,30/10/2017
XXBTZUSD,1509408000,6124.5000,6444.6001,6080.0000,6430.5000,3950.1462,31/10/2017
XXBTZUSD,1509494400,6442.2998,6749.0000,6362.0000,6741.8999,5055.9789,01/11/2017
XXBTZUSD,1509580800,6741.7998,7289.0000,6710.7998,7007.2998,7346.3742,02/11/2017
XXBTZUSD,1509667200,7020.2998,7449.0000,6894.1001,7160.0000,4840.0425,03/11/2017
XXBTZUSD,1509753600,7160.0000,7480.0000,6934.1001,7369.8999,2705.0350,04/11/2017
XXBTZUSD,1509840000,7366.5000,7575.0000,7297.0000,7380.0000,2604.5885,05/11/2017
XXBTZUSD,1509926400,7374.7002,7449.0000,6920.0000,6969.0000,4961.1920,06/11/2017
XXBTZUSD,1510012800,6970.2998,7273.1001,6942.0000,7128.1001,2974.5377,07/11/2017
XXBTZUSD,1510099200,7128.1001,7788.0000,7097.0000,7463.5000,6190.6126,08/11/2017
XXBTZUSD,1510185600,7460.0000,7470.0000,7104.0000,7152.3999,5067.2353,09/11/2017
XXBTZUSD,1510272000,7155.0000,7400.0000,6415.0000,6583.0000,8899.1394,10/11/2017
XXBTZUSD,1510358400,6567.1001,6800.0000,6200.0000,6330.0000,6931.8992,11/11/2017
XXBTZUSD,1510444800,6330.0000,6500.0000,5464.0000,5880.0000,14495.1237,12/11/2017
XXBTZUSD,1510531200,5840.0000,6870.0000,5800.0000,6528.0000,7537.0326,13/11/2017
XXBTZUSD,1510617600,6534.0000,6779.2002,6528.0000,6660.6001,4351.5816,14/11/2017
XXBTZUSD,1510704000,6660.6001,7300.0000,6660.6001,7260.0000,7650.8584,15/11/2017
XXBTZUSD,1510790400,7260.0000,7790.0000,7085.2002,7750.7002,8575.1639,16/11/2017
XXBTZUSD,1510876800,7755.7002,7950.0000,7520.2002,7695.7002,5630.4479,17/11/2017
XXBTZUSD,1510963200,7691.8999,7849.8999,7426.8999,7786.0000,2972.0392,18/11/2017
XXBTZUSD,1511049600,7790.5000,8000.0000,7670.0000,8000.0000,2708.7743,19/11/2017
XXBTZUSD,1511136000,8000.0000,8274.4004,7909.6001,8234.0996,2650.7085,20/11/2017
XXBTZUSD,1511222400,8220.7998,8350.0000,7785.3999,8113.1001,4807.6062,21/11/2017
XXBTZUSD,1511308800,8100.7998,8300.0000,8025.3999,8250.5996,2821.8160,22/11/2017
XXBTZUSD,1511395200,8251.5000,8290.0000,8030.0000,8030.0000,3096.8172,23/11/2017
XXBTZUSD,1511481600,8028.7002,8277.7002,7850.0000,8173.1001,4049.8202,24/11/2017
XXBTZUSD,1511568000,8174.1001,8697.0996,8100.0000,8690.0000,2680.8533,25/11/2017
XXBTZUSD,1511654400,8691.7998,9388.0000,8691.7998,9174.2998,3192.0321,26/11/2017
XXBTZUSD,1511740800,9174.2998,9654.7002,9155.5996,9580.0000,3131.8053,27/11/2017
XXBTZUSD,1511827200,9597.7002,9885.2002,9411.0000,9800.0000,2475.9041,28/11/2017
XXBTZUSD,1511913600,9820.0000,11379.7998,9000.2002,9795.7998,9958.7305,29/11/2017
XXBTZUSD,1512000000,9773.0996,10680.0996,9220.7998,10088.5000,6997.1112,30/11/2017
XXBTZUSD,1512086400,10087.7998,10961.2002,9450.0000,10896.0996,4676.8141,01/12/2017
XXBTZUSD,1512172800,10887.0996,11198.5996,10673.0000,10901.0000,2623.4037,02/12/2017
XXBTZUSD,1512259200,10901.0000,11777.0000,10701.5996,11235.0996,4153.4873,03/12/2017
XXBTZUSD,1512345600,11242.0000,11663.9004,11006.2998,11638.0000,3476.4723,04/12/2017
XXBTZUSD,1512432000,11638.0000,11850.0000,11502.2002,11736.2002,3195.8567,05/12/2017
XXBTZUSD,1512518400,11723.4004,13850.0000,11723.4004,13737.7002,5197.7545,06/12/2017
XXBTZUSD,1512604800,13733.4004,15958.0000,13699.0000,15899.0000,7755.7522,07/12/2017
XXBTZUSD,1512691200,15899.0000,16986.0000,14201.5996,15921.9004,4718.3859,08/12/2017
XXBTZUSD,1512777600,15921.9004,16100.0000,13200.0000,14682.9004,3770.6136,09/12/2017
XXBTZUSD,1512864000,14682.9004,15700.0000,13000.0000,14850.2998,4467.8538,10/12/2017
XXBTZUSD,1512950400,14850.0000,17423.0000,14850.0000,16578.0000,4505.5274,11/12/2017
XXBTZUSD,1513036800,16568.0996,17390.0996,16300.0000,16889.3008,3333.1671,12/12/2017
XXBTZUSD,1513123200,16894.3008,17199.9004,15717.0000,16150.0996,3288.3505,13/12/2017
XXBTZUSD,1513209600,16135.2998,16698.5000,15825.7002,16376.0996,2915.6918,14/12/2017
XXBTZUSD,1513296000,16376.5996,17950.0000,16323.2998,17500.0000,3611.7814,15/12/2017
XXBTZUSD,1513382400,17500.0000,19500.0000,17343.0000,19356.9004,2758.7415,16/12/2017
XXBTZUSD,1513468800,19356.9004,19660.0000,18567.0996,18920.5996,3274.9691,17/12/2017
XXBTZUSD,1513555200,18920.8008,19289.0000,18298.5000,18833.0996,3388.9077,18/12/2017
XXBTZUSD,1513641600,18832.8008,18946.8008,16723.5000,17600.5000,4451.9052,19/12/2017
XXBTZUSD,1513728000,17593.5000,17724.5000,15501.2002,16220.7002,6042.2527,20/12/2017
XXBTZUSD,1513814400,16217.7002,16950.0000,14315.0000,15180.0000,4131.3758,21/12/2017
XXBTZUSD,1513900800,15184.2998,15442.2998,11205.0000,13874.0996,11076.1078,22/12/2017
XXBTZUSD,1513987200,13899.7998,15600.0000,13499.9004,14560.9004,3831.4785,23/12/2017
XXBTZUSD,1514073600,14569.4004,14841.7998,12500.0000,13760.0000,3621.1017,24/12/2017
XXBTZUSD,1514160000,13760.0000,14512.0000,13030.0000,13865.0000,2454.5019,25/12/2017
XXBTZUSD,1514246400,13870.0000,16249.0000,13763.0000,15814.5000,3622.5331,26/12/2017
XXBTZUSD,1514332800,15813.2998,16555.1992,14624.0000,15445.9004,3771.6584,27/12/2017
XXBTZUSD,1514419200,15444.2998,15550.0000,13732.5000,14548.7998,5020.6257,28/12/2017
XXBTZUSD,1514505600,14566.0996,15198.5000,14250.0000,14400.7998,3219.8921,29/12/2017
XXBTZUSD,1514592000,14400.7998,14438.7998,12132.4004,12600.0000,4404.2834,30/12/2017
XXBTZUSD,1514678400,12600.0000,14299.0000,12500.0000,13990.0000,2210.3842,31/12/2017
XXBTZUSD,1514764800,13971.0996,14442.9004,13050.0000,13506.0996,2226.3725,01/01/2018
XXBTZUSD,1514851200,13506.0996,15300.0000,13088.7998,14882.0000,3228.2137,02/01/2018
XXBTZUSD,1514937600,14882.0000,15599.7002,14701.9004,15185.7002,2740.6531,03/01/2018
XXBTZUSD,1515024000,15186.7002,15500.0996,14417.0996,15266.5996,3497.9002,04/01/2018
XXBTZUSD,1515110400,15266.5996,17000.0000,14961.0000,16990.0000,3728.5898,05/01/2018
XXBTZUSD,1515196800,16988.3008,17245.0000,16167.5000,17088.0000,2126.6375,06/01/2018
XXBTZUSD,1515283200,17083.5000,17100.0000,15665.0000,16128.4004,2270.3585,07/01/2018
XXBTZUSD,1515369600,16116.9004,16130.0996,13500.0000,15022.5996,3925.0646,08/01/2018
XXBTZUSD,1515456000,15016.9004,15440.7002,14230.7002,14516.5996,2991.7372,09/01/2018
XXBTZUSD,1515542400,14508.5000,14979.0000,13525.0000,14937.5996,3993.3698,10/01/2018
XXBTZUSD,1515628800,14907.0000,15055.0000,12848.0000,13647.9004,1991.7918,11/01/2018
XXBTZUSD,1515715200,13503.0000,13503.0000,13503.0000,13503.0000,0.0090,12/01/2018
XXBTZUSD,1515801600,14101.0000,17200.0000,13266.3000,14400.0000,1180.5498,13/01/2018
XXBTZUSD,1515888000,14396.2998,14500.0000,13209.6000,13711.2002,2430.5166,14/01/2018
XXBTZUSD,1515974400,13711.0996,14438.9004,13429.8232,13608.2998,3533.0850,15/01/2018
XXBTZUSD,1516060800,13606.9004,13633.0996,10111.0000,11533.2002,10021.9238,16/01/2018
XXBTZUSD,1516147200,11533.9004,11968.9004,9225.0000,11185.0000,11353.5900,17/01/2018
XXBTZUSD,1516233600,11191.0000,12262.2998,10750.0000,11286.0000,7722.0930,18/01/2018
XXBTZUSD,1516320000,11286.0996,12040.0000,11036.4004,11598.0996,5520.7343,19/01/2018
XXBTZUSD,1516406400,11599.0000,13079.5996,11539.0996,12845.9004,4920.5802,20/01/2018
XXBTZUSD,1516492800,12845.5996,12845.7998,11146.0000,11556.0000,4677.5631,21/01/2018
XXBTZUSD,1516579200,11588.5996,11968.5000,10000.0000,10811.2998,5133.1069,22/01/2018
XXBTZUSD,1516665600,10811.2998,11456.0000,10001.0000,10849.9004,5067.1828,23/01/2018
XXBTZUSD,1516752000,10850.0000,11500.0000,10529.0000,11419.7998,4225.9349,24/01/2018
XXBTZUSD,1516838400,11419.7998,11760.0996,10899.0000,11159.2998,4648.4483,25/01/2018
XXBTZUSD,1516924800,11156.0996,11634.2002,10320.0000,11080.7998,7680.8857,26/01/2018
XXBTZUSD,1517011200,11080.0000,11595.0000,10850.0000,11386.0000,5943.5384,27/01/2018
XXBTZUSD,1517097600,11380.2002,11932.7002,11100.0000,11629.9004,5972.0843,28/01/2018
XXBTZUSD,1517184000,11633.9004,11708.2998,11015.0000,11150.0000,4564.6900,29/01/2018
XXBTZUSD,1517270400,11149.9004,11200.0000,9750.2998,9979.7998,10691.8994,30/01/2018
XXBTZUSD,1517356800,9985.0000,10331.0000,9513.0996,10101.5996,8868.3088,31/01/2018
XXBTZUSD,1517443200,10105.5000,10180.9004,8525.2998,9037.5996,14776.4141,01/02/2018
XXBTZUSD,1517529600,9043.0000,9155.0000,7606.0000,8772.5996,18572.4775,02/02/2018
XXBTZUSD,1517616000,8770.0000,9463.7002,8022.8999,9167.9004,8118.5089,03/02/2018
XXBTZUSD,1517702400,9178.0000,9346.0000,7751.2002,8130.2002,8207.3898,04/02/2018
XXBTZUSD,1517788800,8146.7998,8349.2998,6530.0000,6843.7002,20676.9514,05/02/2018
XXBTZUSD,1517875200,6843.7998,7950.0000,5850.0000,7677.0000,28799.3601,06/02/2018
XXBTZUSD,1517961600,7676.1001,8644.0996,7125.1001,7559.0000,15778.7154,07/02/2018
XXBTZUSD,1518048000,7552.3999,8638.4004,7543.0000,8231.0000,11216.6980,08/02/2018
XXBTZUSD,1518134400,8239.7002,8749.9004,7750.0000,8680.0996,10628.3910,09/02/2018
XXBTZUSD,1518220800,8680.9004,9080.0000,8139.3999,8555.7002,10633.6512,10/02/2018
XXBTZUSD,1518307200,8554.0000,8555.4004,7842.0000,8056.1001,8492.7713,11/02/2018
XXBTZUSD,1518393600,8063.7998,8988.0000,8059.8999,8906.2998,7894.1370,12/02/2018
XXBTZUSD,1518480000,8897.5996,8933.7002,8385.0000,8517.7002,6411.5346,13/02/2018
XXBTZUSD,1518566400,8520.0000,9520.5996,8519.4004,9489.7002,7551.9965,14/02/2018
XXBTZUSD,1518652800,9475.7002,10247.0000,9330.0996,10037.0000,9682.2424,15/02/2018
XXBTZUSD,1518739200,10044.4004,10325.0996,9689.0000,10188.5000,6618.3186,16/02/2018
XXBTZUSD,1518825600,10188.5000,11131.9004,10056.7002,11100.0000,7380.9378,17/02/2018
XXBTZUSD,1518912000,11100.0000,11308.7998,10205.0000,10430.0000,9183.5352,18/02/2018
XXBTZUSD,1518998400,10430.0000,11269.5000,10371.0000,11165.0996,5688.9013,19/02/2018
XXBTZUSD,1519084800,11165.0996,11790.0996,11078.0000,11242.2998,9323.9435,20/02/2018
XXBTZUSD,1519171200,11231.2002,11300.0000,10236.2002,10468.0996,14340.4962,21/02/2018
XXBTZUSD,1519257600,10477.2002,10976.0000,9712.0000,9840.2002,13980.6943,22/02/2018
XXBTZUSD,1519344000,9842.0000,10438.5996,9550.9004,10157.7002,11254.2813,23/02/2018
XXBTZUSD,1519430400,10147.9004,10578.7002,9363.0000,9688.0000,9604.0186,24/02/2018
XXBTZUSD,1519516800,9688.0000,9887.0996,9310.0996,9580.0000,7456.2258,25/02/2018
XXBTZUSD,1519603200,9580.0000,10471.0000,9386.7002,10322.0996,9117.0626,26/02/2018
XXBTZUSD,1519689600,10326.7998,10878.9004,10123.7002,10551.0000,7363.3344,27/02/2018
XXBTZUSD,1519776000,10569.0000,11081.4004,10260.0996,10310.0000,8552.4778,28/02/2018
XXBTZUSD,1519862400,10309.0000,11079.2998,10130.0000,10920.0000,7852.1741,01/03/2018
XXBTZUSD,1519948800,10920.0000,11190.0000,10778.7998,11031.2998,5738.5314,02/03/2018
XXBTZUSD,1520035200,11031.2998,11528.9004,11031.2998,11428.0000,4944.4478,03/03/2018
XXBTZUSD,1520121600,11429.9004,11539.0000,11062.0996,11512.0996,4149.2535,04/03/2018
XXBTZUSD,1520208000,11503.0996,11666.4004,11400.7998,11433.9004,4954.2526,05/03/2018
XXBTZUSD,1520294400,11432.9004,11438.0000,10550.0996,10731.5000,10018.3225,06/03/2018
XXBTZUSD,1520380800,10718.4004,10899.0000,9388.0996,9903.0000,14472.6012,07/03/2018
XXBTZUSD,1520467200,9903.0000,10120.7002,9000.0000,9279.9004,11725.8296,08/03/2018
XXBTZUSD,1520553600,9290.0996,9427.9004,8400.0000,9244.5000,19451.8185,09/03/2018
XXBTZUSD,1520640000,9224.5000,9515.2002,8653.0000,8752.0000,11013.3514,10/03/2018
XXBTZUSD,1520726400,8762.2998,9745.0000,8434.0996,9526.2002,13887.8296,11/03/2018
XXBTZUSD,1520812800,9533.7002,9899.9004,8755.0000,9102.7998,13106.4142,12/03/2018
XXBTZUSD,1520899200,9109.9004,9477.0000,8812.5000,9141.2998,11066.1593,13/03/2018
XXBTZUSD,1520985600,9141.2002,9370.9004,7900.0000,8174.2002,16372.0782,14/03/2018
XXBTZUSD,1521072000,8175.8999,8425.0000,7621.3999,8248.5996,17259.2308,15/03/2018
XXBTZUSD,1521158400,8244.9004,8615.0000,7859.3999,8251.0000,11977.7705,16/03/2018
XXBTZUSD,1521244800,8260.0000,8340.0000,7700.0000,7843.3999,11663.4803,17/03/2018
XXBTZUSD,1521331200,7839.1001,8249.0996,7305.0000,8183.2002,18593.9474,18/03/2018
XXBTZUSD,1521417600,8183.2002,8780.0000,8064.0000,8610.2002,15090.7278,19/03/2018
XXBTZUSD,1521504000,8600.0000,9037.0000,8305.2002,8912.0000,12610.9222,20/03/2018
XXBTZUSD,1521590400,8911.9004,9189.7998,8750.0000,8880.0000,10571.3046,21/03/2018
XXBTZUSD,1521676800,8879.0000,9116.2002,8487.0000,8711.5000,9985.4456,22/03/2018
XXBTZUSD,1521763200,8710.0000,8934.9004,8265.0000,8916.7998,9577.1655,23/03/2018
XXBTZUSD,1521849600,8917.4004,9030.0000,8480.0000,8530.0000,6878.0316,24/03/2018
XXBTZUSD,1521936000,8532.7002,8678.0000,8368.7998,8444.4004,6076.1958,25/03/2018
XXBTZUSD,1522022400,8453.5000,8499.7002,7850.0000,8137.7998,10150.4715,26/03/2018
XXBTZUSD,1522108800,8137.7998,8230.0000,7708.6001,7786.7002,10179.2767,27/03/2018
XXBTZUSD,1522195200,7786.7002,8114.5000,7728.2998,7943.2998,6642.3714,28/03/2018
XXBTZUSD,1522281600,7935.0000,7975.0000,6900.0000,7080.1001,20895.7091,29/03/2018
XXBTZUSD,1522368000,7084.7998,7244.0000,6550.0000,6804.0000,20857.6833,30/03/2018
XXBTZUSD,1522454400,6804.0000,7199.7002,6773.8999,6911.1001,9318.5784,31/03/2018
XXBTZUSD,1522540800,6913.7998,7037.0000,6449.3999,6810.0000,13276.0729,01/04/2018
XXBTZUSD,1522627200,6818.7998,7134.8999,6761.0000,7054.7002,8333.8172,02/04/2018
XXBTZUSD,1522713600,7054.6001,7529.7002,7013.1001,7414.7998,9472.1186,03/04/2018
XXBTZUSD,1522800000,7410.1001,7432.7002,6699.0000,6790.3999,11284.4523,04/04/2018
XXBTZUSD,1522886400,6790.3999,6935.7998,6551.7998,6763.5000,11046.9911,05/04/2018
XXBTZUSD,1522972800,6763.6001,6848.0000,6505.0000,6616.2002,7304.3573,06/04/2018
